ItemId,ItemName,Price,Availability,LastUpdated,HighestBuyOrder,Qty
house_housingitem_earthware_jar_c,Square Earthenware Jar,45.99,1,2023-05-13T16:56:04.528173,,
squasht1,Squash,0.38,24,2023-05-21T09:46:26.789636,0.26,186.0
squidinkt1,Squid Ink,2.99,5,2023-05-21T09:47:23.968784,0.14,200.0
foodintstrt5,Squid Ink Pasta with Clams,40.0,44,2023-05-21T10:03:02.682601,,
meatsquidt1,Squid Meat,0.45,925,2023-05-21T09:46:30.339535,0.33,2144.0
writhingvinest1,Squirming Vines,6895.0,2,2023-05-21T09:58:20.376468,4605.02,5.0
stackeddeckt1,Stacked Deck,7999.0,1,2023-05-21T09:43:54.032802,5615.0,1.0
house_housingitem_settler_decor_shelf_dishes02,Stacked Dishes,70.0,1,2023-05-13T16:56:16.788487,,
2hstafflife_staffofthedarkprophett5,Staff of the Dark Prophet,99.0,1,2022-12-30T19:39:59.380188,,
repairkitt2,Standard Repair Kit,0.19,12,2023-05-21T09:59:49.142041,,
starfisht1,Starfish,5.0,26,2023-05-21T09:45:38.987619,0.25,422.0
dyeb158,Starlight Dye,84.0,1,2023-05-21T10:03:28.526033,5.59,7.0
armorercharmt2,Starmetal Armorer's Charm,97.0,2,2023-05-21T09:57:38.678293,,
arrowt4,Starmetal Arrow,0.15,1000,2023-05-21T10:04:18.878444,,
2hblunderbusst4,Starmetal Blunderbuss,27.5,1,2022-12-30T19:34:51.793489,,
blunderbusscharmt2,Starmetal Blunderbuss Charm,25.0,7,2023-05-21T09:56:45.958756,0.06,133.0
botanistcharmt2,Starmetal Botanist's Charm,5.0,1,2023-05-21T09:55:31.128498,,
bowcharmt2,Starmetal Bow Charm,4.49,3,2023-05-21T09:55:24.435952,,
shott4,Starmetal Cartridge,0.2,1000,2023-05-21T10:04:20.717336,,
engineercharmt2,Starmetal Engineer's Charm,1.9,1,2023-05-21T09:55:00.488626,,
2helementalstaff_firet4,Starmetal Fire Staff,14.0,1,2022-12-30T19:32:00.69265,,
firestaffcharmt2,Starmetal Fire Staff Charm,6.36,1,2023-05-21T09:55:37.889793,,
2hgreataxet4,Starmetal Great axe,75.0,1,2022-12-30T19:39:01.947551,,
2haxecharmt2,Starmetal Great Axe Charm,6.89,1,2023-05-21T09:55:39.320737,,
2hgreatswordt4,Starmetal Greatsword,299.0,1,2022-12-30T19:44:31.513402,,
greatswordcharmt2,Starmetal Greatsword Charm,1599.99,1,2023-05-21T09:58:15.427841,1265.01,11.0
1hhatchett4,Starmetal Hatchet,80.0,1,2022-12-30T19:39:15.212204,,
hatchetcharmt2,Starmetal Hatchet Charm,3.0,9,2023-05-21T09:55:12.464002,0.02,256.0
1helementalgauntlet_icet4,Starmetal Ice Gauntlet,205.0,1,2022-12-30T19:43:48.937829,,
icegauntletcharmt2,Starmetal Ice Gauntlet Charm,40.0,11,2023-05-21T09:56:59.00275,,
ingott4,Starmetal Ingot,5.72,208,2023-05-21T09:49:05.903885,4.27,37.0
1hshieldbt4,Starmetal Kite Shield,200.0,1,2022-12-30T19:43:28.512905,,
2hcelestialstaff_lifet4,Starmetal Life Staff,40.0,1,2022-12-30T19:35:52.619871,,
lifestaffcharmt2,Starmetal Life Staff Charm,627.99,1,2023-05-21T09:58:10.488467,500.0,40.0
1hswordt4,Starmetal Longsword,25.0,1,2022-12-30T19:34:34.248229,,
lumberjackcharmt2,Starmetal Lumberjack's Charm,4.0,3,2023-05-21T09:55:20.922718,0.2,171.0
minercharmt2,Starmetal Miner's Charm,1.45,2,2023-05-21T09:54:56.682872,0.15,451.0
2hmuskett4,Starmetal Musket,30.0,1,2022-12-30T19:35:01.274367,,
musketcharmt2,Starmetal Musket Charm,11.9,33,2023-05-21T09:55:57.484671,0.30000000000000004,306.0
oret4,Starmetal Ore,0.64,314,2023-05-21T09:40:02.228312,0.56,2448.0
1hswordbt4,Starmetal Rapier,20.0,1,2022-12-30T19:34:17.086582,,
rapiercharmt2,Starmetal Rapier Charm,9.97,1,2023-05-21T09:55:52.720712,,
1hshieldat4,Starmetal Round Shield,100.0,1,2022-12-30T19:40:16.891543,,
house_housingitem_settler_stove01_c,Starmetal Settler's Stove,180.0,1,2023-05-13T16:57:12.522891,,
shieldcharmt2,Starmetal Shield Charm,21.99,66,2023-05-21T09:56:41.442689,0.12,86.0
skinnercharmt2,Starmetal Skinners Charm,19.99,3,2023-05-21T09:56:36.932523,10.0,172.0
spearcharmt2,Starmetal Spear Charm,45.0,10,2023-05-21T09:57:02.240095,1.0,311.0
swordcharmt2,Starmetal Sword Charm,19.99,4,2023-05-21T09:56:36.932523,,
1hshielddt4,Starmetal Tower Shield,300.0,1,2022-12-30T19:44:57.2564,,
travelerscharmt2,Starmetal Traveler's Charm,6.9,12,2023-05-21T09:55:39.565688,,
1hgauntletvoidt4,Starmetal Void Gauntlet,30.0,1,2022-12-30T19:34:56.022719,,
voidgauntletcharmt2,Starmetal Void Gauntlet Charm,80.0,1,2023-05-21T09:57:27.713466,,
2hwarhammert4,Starmetal War Hammer,100.0,1,2022-12-30T19:40:11.81124,,
2hhammercharmt2,Starmetal War Hammer Charm,9.5,73,2023-05-21T09:55:50.662866,1.0,806.0
weaponsmithcharmt2,Starmetal Weaponsmith's Charm,4599.0,3,2023-05-21T09:58:18.55062,4300.15,4.0
foodstrcont3,Steak with Mushroom Gravy,5.0,82,2023-05-21T10:01:24.10418,,
foodintt5,Steamed Abaia Serpe,197.97,3,2023-05-21T10:03:48.398472,25.02,6.0
arcanistcharmt1,Steel Arcanist's Charm,21.98,1,2023-05-21T09:56:41.235849,0.07,793.0
armorercharmt1,Steel Armorer's Charm,1.35,8,2023-05-21T09:54:55.352876,,
arrowt3,Steel Arrow,0.09,83,2023-05-21T10:04:17.813296,,
2hblunderbusst3,Steel Blunderbuss,9.0,1,2022-12-30T19:29:45.790431,,
blunderbusscharmt1,Steel Blunderbuss Charm,7.98,1,2023-05-21T09:55:44.426165,0.03,340.0
botanistcharmt1,Steel Botanist's Charm,0.1,352,2023-05-21T09:54:24.133002,,
bowcharmt1,Steel Bow Charm,13.99,1,2023-05-21T09:56:03.558598,0.25,307.0
shott3,Steel Cartridge,0.2,121,2023-05-21T10:04:19.88307,,
chefcharmt1,Steel Chef's Charm,15.97,28,2023-05-21T09:56:15.620279,1.15,3944.0
engineercharmt1,Steel Engineers Charm,1.0,7,2023-05-21T09:54:50.276115,0.01,498.0
2helementalstaff_firet3,Steel Fire Staff,20.0,1,2022-12-30T19:34:19.142404,,
firestaffcharmt1,Steel Fire Staff Charm,70.0,6,2023-05-21T09:57:20.189718,,
2hgreataxet3,Steel Great Axe,12.0,1,2023-05-13T16:50:58.493989,,
2haxecharmt1,Steel Great Axe Charm,3.5,1,2023-05-21T09:55:16.872181,,
2hgreatswordt3,Steel Greatsword,50.0,1,2022-12-30T19:37:36.334093,,
greatswordcharmt1,Steel Greatsword Charm,12.0,6,2023-05-21T09:55:57.732132,0.55,14.0
1hhatchett3,Steel Hatchet,55.0,1,2022-12-30T19:38:10.719721,,
hatchetcharmt1,Steel Hatchet Charm,19.0,1,2023-05-21T09:56:33.770978,,
1helementalgauntlet_icet3,Steel Ice Gauntlet,80.0,1,2022-12-30T19:39:18.360825,,
icegauntletcharmt1,Steel Ice Gauntlet Charm,2.39,4,2023-05-21T09:55:05.555333,,
ingott3,Steel Ingot,2.71,348,2023-05-21T09:48:56.899541,1.28,1301.0
jewelcraftercharmt1,Steel Jewelcrafter's Charm,11.55,2,2023-05-21T09:55:56.832461,,
2hcelestialstaff_lifet3,Steel Life Staff,150.0,1,2022-12-30T19:42:15.688944,,
lifestaffcharmt1,Steel Life Staff Charm,6.0,1,2023-05-21T09:55:37.232088,0.23,188.0
1hswordt3,Steel Longsword,50.99,1,2022-12-30T19:38:01.349157,,
lumberjackcharmt1,Steel Lumberjack's Charm,0.1,9,2023-05-21T09:54:24.133002,,
minercharmt1,Steel Miner's Charm,0.08,514,2023-05-21T09:54:18.955699,,
2hmuskett3,Steel Musket,67.0,1,2022-12-30T19:38:53.14236,,
musketcharmt1,Steel Musket Charm,4.39,16,2023-05-21T09:55:24.008169,,
1hswordbt3,Steel Rapier,50.99,1,2022-12-30T19:38:01.349157,,
rapiercharmt1,Steel Rapier Charm,24.0,1,2023-05-21T09:56:43.65126,1.0,422.0
1hshieldat3,Steel Round Shield,10.0,1,2022-12-30T19:30:49.128548,,
house_housingitem_settler_stove01_b,Steel Settler's Stove,145.0,1,2023-05-13T16:56:59.238914,,
shieldcharmt1,Steel Shield Charm,5.0,1,2023-05-21T09:55:30.221825,0.22,268.0
skinnercharmt1,Steel Skinners Charm,0.41,74,2023-05-21T09:54:39.074206,,
spearcharmt1,Steel Spear Charm,19.8,1,2023-05-21T09:56:36.066976,10.01,26.0
swordcharmt1,Steel Sword Charm,2.0,3,2023-05-21T09:55:01.694401,,
1hgauntletvoidt3,Steel Void Gauntlet,95.99,1,2023-05-13T16:53:05.673058,,
voidgauntletcharmt1,Steel Void Gauntlet Charm,15.0,1,2023-05-21T09:56:12.352429,,
2hwarhammert3,Steel War Hammer,39.9,2,2023-05-10T20:22:17.843922,,
2hhammercharmt1,Steel War Hammer Charm,2.16,1,2023-05-21T09:55:04.249955,0.1,345.0
weaponsmithcharmt1,Steel Weaponsmith's Charm,2.0,4,2023-05-21T09:55:02.360152,0.01,192.0
stickyvinest1,Sticky Vines,1.0,65,2023-05-21T09:50:31.820523,1.02,3031.0
stonet1,Stone,0.13,1,2023-05-21T09:39:10.854368,0.15,6664.0
blockt2,Stone Block,0.3,79,2023-05-21T09:48:41.39573,0.12,5000.0
blockt3,Stone Brick,0.68,6,2023-05-21T09:48:43.868556,0.6000000000000001,783.0
house_housingitem_cairn_d,Stone Cairn,79.0,1,2023-05-12T16:57:07.783881,,
house_housingitem_legion_decor_displaybox01_a,Stone Display Platform,224.0,1,2023-05-13T16:57:29.503784,,
house_housingitem_storage_t2_cheststone,Stone Storage Chest,400.0,1,2023-05-13T16:58:00.94617,,
house_housingitem_pirate_decor_cagebones01,Storage Cage,80.0,1,2023-05-13T16:56:22.810864,,
2hgreataxe_stormrippert5,Stormripper,129.0,1,2022-12-30T19:42:03.159365,,
arrival_guitar_part1_page1,Storm's Past Guitar Sheet Music Page 1/3,1.0,1,2023-04-03T18:15:34.176143,,
arrival_guitar_part1_page2,Storm's Past Guitar Sheet Music Page 2/3,0.16,10,2023-04-03T18:14:39.531887,,
arrival_guitar_part1_page3,Storm's Past Guitar Sheet Music Page 3/3,2999.0,1,2023-04-03T18:19:23.769353,,
writhingbriart1,Strand of Writhing Briar,0.35,4,2023-05-21T09:54:36.705141,,
strawberryt1,Strawberry,15.4,6,2023-05-21T09:47:48.315615,0.42,220.0
house_housingitem_bed_settler_decor_floor_dogbed01,Straw Pet Bed,584.0,1,2023-05-13T16:58:23.745252,,
glyphstone_strength,Strength Glyph Stone,0.04,80,2023-05-21T09:39:07.403078,,
stringbeant1,String Bean,0.85,27,2023-05-21T09:46:48.645996,0.5,949.0
alkahestt3,Strong Alkahest,0.35,2614,2023-05-21T09:44:58.419725,0.21,2433.0
coatingancientt3,Strong Ancient Coating,1.0,26,2023-05-21T10:00:16.07958,,
potionfamiliywardancientt3,Strong Ancient Ward Potion,1.49,20,2023-05-21T10:00:23.4508,,
coatingangryeartht3,Strong Angry Earth Coating,1.49,39,2023-05-21T10:00:23.251489,,
potionfamilywardangryeartht3,Strong Angry Earth Ward Potion,17.5,21,2023-05-12T16:53:40.212972,,
potionboostarcaneabst3,Strong Arcane Absorption Potion,0.2,23,2023-05-21T09:59:50.437294,,
coatingbeastt3,Strong Beast Coating,11.9,14,2023-05-21T10:02:12.746461,,
potionfamilywardbeastt3,Strong Beast Ward Potion,7.98,96,2023-05-21T10:01:49.456368,,
tinctureblightt3,Strong Blight Tincture,7.7,6,2023-05-21T10:01:47.269052,0.01,43.0
coatingcorruptedt3,Strong Corrupted Coating,4.9,42,2023-05-21T10:01:20.345299,,
potionfamilywardcorruptedt3,Strong Corrupted Ward Potion,5.0,1,2023-05-21T10:01:26.12537,,
tincturecorruptiont3,Strong Corruption Tincture,2.5,12,2023-05-21T10:00:42.326071,0.01,18.0
potionencumbrancet1,Strong Encumbrance Potion,0.09,31,2023-05-21T09:59:38.720788,,
potionboostfireabst3,Strong Fire Absorption Potion,11.9,2,2023-05-21T10:02:12.746461,,
potionfocust2,Strong Focus Potion,0.01,1,2023-05-21T09:59:16.114341,,
gemstonedustt4,Strong Gemstone Dust,5.7,100,2023-05-21T10:01:33.497569,1.52,100.0
potionhealtht3,Strong Health Potion,0.24,100,2023-05-21T09:59:52.431146,,
foodarmorert4,Strong Honey Brew,9.0,63,2023-05-21T10:01:57.587623,,
honingstonet4,Strong Honing Stone,70.9,15,2023-05-21T10:03:23.139958,50.01,20.0
coatingaeterniant3,Strong Human Coating,10.0,7,2023-05-21T10:02:06.131603,,
potionfamilywardaeterniant3,Strong Human Ward Potion,5.18,69,2023-05-21T10:01:27.184683,,
incenset4,Strong Incense,7.99,24,2023-05-21T10:01:49.722872,0.25,100.0
potionboostlightningabst3,Strong Lightning Absorption Potion,0.02,38,2023-05-21T09:59:27.775843,,
coatinglostt3,Strong Lost Coating,3.2,74,2023-05-21T10:00:52.461866,,
potionfamilywardlostt3,Strong Lost Ward Potion,20.0,29,2023-05-21T10:02:38.435989,,
potionmanat3,Strong Mana Potion,0.14,27,2023-05-21T09:59:43.256482,,
potionboostnatureabst3,Strong Nature Absorption Potion,10.0,44,2023-05-21T10:02:10.105669,,
oakfleshbalmt4,Strong Oakflesh Balm,29.8,55,2023-05-21T10:02:51.894308,10.01,93.0
proficiencyboostert4,Strong Proficiency Booster,50.6,10,2023-04-03T18:18:23.591852,,
potionregent2,Strong Regeneration Potion,5.55,2,2023-05-21T10:01:30.397072,0.5,6.0
potionboostvoidabst3,Strong Void Absorption Potion,0.25,100,2023-05-21T09:59:54.160437,,
foodcont4,Stuffed Calamari,5.2,65,2023-05-21T10:01:28.307356,2.0,97.0
foodintt3,Stuffed Pork Chop,50.5,2,2023-05-21T10:03:12.261903,,
foodstrintt3,Stuffed Squash,5.0,98,2023-05-21T10:01:23.463029,,
foodintfoct5,Stuffed Venison Tenderloin,18.8,58,2023-05-21T10:02:31.395646,,
house_housingitem_settler_decor_shelf_potsandpans03,Sturdy Cooking Set,8.5,1,2023-05-13T16:55:37.709939,,
dyeb171,Sublime Velvet Dye,1.77,6,2023-05-21T10:00:28.2358,1.08,92.0
sugart1,Sugar,0.81,61,2023-05-21T09:46:47.693298,0.16,1037.0
sulfurt1,Sulfur,19.89,667,2023-05-21T09:45:50.197187,11.22,526.0
sulfurchunk,Sulfur Chunk,6.32,7,2023-05-21T09:41:41.671391,5.87,299.0
dyeb172,Summer Rasberry Dye,5.5,10,2023-05-21T10:01:30.140105,1.07,74.0
house_housingitem_settler_decor_wall_flowerwreath01,Summertime Wreath,220.0,1,2023-05-13T16:57:29.158378,22.0,2.0
rabbitt1,Sumptuous Rabbit,58.94,6,2023-05-21T09:48:02.432585,50.8,91.0
suncreepert1,Suncreeper Tendril,0.1,79,2023-05-21T09:44:52.944044,0.19,48.0
glyphstone_sun,Sun Glyph Stone,12.95,9,2023-05-21T09:42:08.417454,2.5,28.0
house_housingitem_settler_decor_wall_curtain03_d,Sunny Curtains,100.0,3,2023-05-13T16:56:42.99275,,
house_housingitem_settler_decor_wall_curtain01_d,Sunny Drape,47.0,1,2023-05-13T16:56:05.831049,,
house_housingitem_settler_decor_table_placesetting04,Sunny Place Setting,50.0,1,2023-05-12T16:56:55.297207,,
house_housingitem_bed_settler_bed01_d,Sunny Sheets Bunk Bed,80.0,1,2023-05-13T16:56:24.776091,,
house_housingitem_settler_decor_wall_curtain02_d,Sunny Valance,399.0,1,2023-05-13T16:57:59.712897,,
house_housingitem_dynasty_decor_wall_painting02,"""Sunrise Over the Western Mountains"" Painting",1430.0,1,2023-05-13T16:59:14.355088,,
dyeb130,Sunset Slate Dye,1.34,3,2023-05-21T10:00:20.935398,1.05,100.0
foodstrt3,Supreme Omelet,6.5,5,2023-05-21T10:01:40.893012,,
1hgauntletvoid_surginghatredt3,Surging Hatred,100.0,1,2022-12-30T19:40:38.644627,,
surveyorstoolst1,Surveyor's Tools,799.0,1,2023-05-21T09:43:37.251698,402.99,10.0
dyeb141,Swamp Grass Dye,1.74,13,2023-05-21T10:00:27.96881,0.53,84.0
foodjewelcraftert4,Sweet Fruit Trifle,100.0,15,2023-05-21T10:03:37.932946,,
foodarcanistt5,Sweet Wild Berry Infusion,2.0,58,2023-05-21T10:00:32.045505,,
syndicateseal_barbarian,Syndicate Barbarian Seal,4.99,27,2023-05-21T09:41:36.052083,,
syndicateseal_brigand,Syndicate Brigand Seal,0.9,150,2023-05-21T09:40:17.571993,,
syndicateseal_cleric,Syndicate Cleric Seal,1.0,148,2023-05-21T09:40:27.181178,,
syndicateseal_occultist,Syndicate Occultist Seal,10.0,86,2023-05-21T09:42:02.917055,,
fishingtadpolessmallt2,Tadpole,16.0,1,2023-05-21T09:47:49.799729,10.01,216.0
2hblunderbuss_taintedmetalt5,Tainted Metal,146.99,1,2022-12-30T19:42:07.519582,,
house_housingitem_dynasty_decor_tallvase_c,Tall Black Porcelain Vase,49999.0,1,2023-05-13T17:00:16.881753,7000.0,1.0
house_housingitem_dynasty_decor_tallvase_d,Tall Cream Porcelain Vase,7500.0,1,2023-05-13T17:00:05.510516,3000.0,1.0
house_housingitem_vegetation_vines_med_a,Tall Green Ivy Trellis,929.0,1,2023-05-13T16:58:47.308556,3.0,8.0
house_housingitem_dynasty_decor_tallvase_a,Tall Green Porcelain Vase,310.0,1,2023-05-13T16:57:49.563398,10.01,2.0
house_housingitem_vegetation_vines_med_d,Tall Orange Hibiscus Trellis,400.0,1,2023-05-12T16:58:41.631106,,
tallowt2,Tallow,0.63,68,2023-05-21T09:54:43.224051,0.01,9977.0
house_housingitem_vegetation_vines_med_b,Tall Pink Mandevilla Trellis,250.0,1,2023-05-13T16:57:36.891421,3.0,8.0
house_housingitem_vegetation_vines_med_f,Tall Purple Wisteria Trellis,4800.0,1,2023-05-13T16:59:57.213517,250.0,2.0
house_housingitem_vegetation_vines_med_c,Tall Red Cypress Trellis,500.0,1,2023-05-13T16:58:20.609675,3.0,8.0
house_housingitem_dynasty_decor_tallvase_b,Tall Red Porcelain Vase,999.99,2,2023-05-13T16:58:57.648926,10.01,6.0
house_housingitem_vegetation_vines_med_e,Tall White Moonflower Trellis,3500.0,1,2023-05-13T16:59:48.773779,20.0,4.0
house_housingitem_dynasty_decor_tallvase_e,Tall White Porcelain Vase,4400.0,1,2023-05-13T16:59:54.69251,10.0,6.0
writhingbriart2,Tangle of Writhing Briar,0.1,299,2023-05-21T09:54:24.133002,0.02,5511.0
tanglewispt1,Tanglewisp,0.89,150,2023-05-21T09:45:07.733684,1.02,2484.0
house_housingitem_targetdummy,Target Dummy,230.99,1,2023-05-13T16:57:30.49246,,
dyeb146,Tarnished Jade Dye,3.15,3,2023-05-21T10:00:50.903271,1.58,72.0
dyeb109,Tarnished Obsidian Dye,4.8,8,2023-05-21T10:01:15.923004,1.99,25.0
house_housingitem_uidrink_tea_t3,Tarnished Silver Teacup,600.0,1,2023-05-13T16:58:26.991173,15.0,6.0
tarragont1,Tarragon,0.8,265,2023-05-21T09:46:47.693298,0.26,450.0
foodcont2,Tarragon Poultry Sliders,6.95,6,2023-05-21T10:01:42.984343,,
mangyhidet1,Tattered Mangy Hide,0.1,122,2023-05-21T09:54:26.447566,0.04,2712.0
house_housingitem_dynasty_decor_table_dishes04,Tea and Snacks China Set,1598.0,2,2023-05-13T16:59:20.135087,,
house_housingitem_dynasty_decor_table_dishes05,Tea Ceremony Set,1100.0,1,2023-05-13T16:59:05.035712,3.0,6.0
house_housingitem_dynasty_armoire01_a,Teak Apothecary Cabinet,260.0,1,2023-05-13T16:57:39.932531,,
house_housingitem_bed_dynasty_bed01_a,Teak Carved Canopy Bed,100.0,1,2023-05-13T16:56:46.984133,,
house_housingitem_dynasty_shelf01_a,Teak Circular Curio Shelf,100.0,4,2023-05-13T16:56:44.773998,,
house_housingitem_table_dynasty_table01_a,Teak Dining Table,100.0,1,2023-04-23T21:18:01.615836,,
house_housingitem_dynasty_dresser01_a,Teak Dresser,100.0,1,2023-05-13T16:56:43.395807,,
house_housingitem_table_dynasty_bedsidetable_a,Teak End Table,200.0,1,2023-05-13T16:57:23.057912,,
house_housingitem_dynasty_decor_wall_curtain01_a,Teak Painted Bamboo Blinds,180.0,2,2023-05-07T13:37:31.247369,,
house_housingitem_dynasty_shelf02_a,Teak Pedestal Shelf,849.0,1,2023-05-13T16:58:41.685212,,
house_housingitem_dynasty_cabinet02_a,Teak Weapon Rack,65.0,1,2023-05-13T16:56:14.885379,,
house_housingitem_table_dynasty_desk01_a,Teak Writing Desk,250.0,1,2023-05-13T16:57:38.732259,,
1hrapier_tearstealrapiert4,Tearsteal Rapier,150.0,1,2022-12-30T19:42:13.96273,,
house_housingitem_dynasty_decor_table_teaset01,Tea Serving Set,100000.0,1,2023-05-10T20:30:39.573287,,
2hblunderbuss_tempestuouspoetryt4,Tempestuous Poetry,355.0,1,2022-12-30T19:45:39.829685,,
house_housingitem_lighting_dynasty_lightceiling01_c,Temple Hanging Lantern,500.0,1,2023-05-13T16:58:20.609675,100.0,1.0
house_housingitem_lighting_dynasty_lighttable01_c,Temple Standing Lantern,650.0,2,2023-05-13T16:58:30.727791,220.0,1.0
house_housingitem_lighting_dynasty_lightwall01_d,Temple Wall-mounted Lantern,8500.0,1,2023-05-13T17:00:06.747744,,
fisht3,Tender Fish Filet,0.33,22,2023-05-21T09:46:24.255899,,
wolfloint1,Tender Wolf Loin,3.33,2,2023-05-21T09:47:25.700427,0.66,193.0
tendrilspinet1,Tendrilspine Fibers,0.69,85,2023-05-21T09:45:03.56707,0.05,7206.0
test,test,324.0,1,2022-12-23T16:51:49.630323,,
damnfish_drums_part1_page1,That Damn Fish - Drums Sheet Music - Page 1/1,0.83,10,2023-04-03T18:15:21.150879,,
damnfish_guitar_part1_page1,That Damn Fish - Guitar Sheet Music - Page 1/1,0.84,8,2023-04-03T18:15:21.908297,,
damnfish_mandolin_part1_page1,That Damn Fish - Mandolin Sheet Music - Page 1/1,0.88,1,2023-04-03T18:15:23.061818,,
damnfish_guitar_part2_page1,That Damn Fish - Second Guitar Sheet Music - Page 1/1,1.65,15,2023-04-03T18:15:48.044597,,
damnfish_guitar_part3_page1,That Damn Fish - Third Guitar Sheet Music - Page 1/1,0.84,13,2023-04-03T18:15:21.43572,,
house_housingitem_pirate_decor_painting01,"""The Amaranta"" Painting",400.0,1,2023-05-13T16:58:03.650961,,
house_housingitem_legion_decor_painting03,"""The Current of Time"" Wall Fresco",150.0,1,2023-05-13T16:57:01.513253,2.0,5.0
house_housingitem_legion_decor_painting04,"""The Duet"" Wall Fresco",249.0,1,2023-05-13T16:57:35.32408,,
1hlongsword_thefirstofmanyt3,The First of Many,225.0,1,2022-12-30T19:43:56.560623,,
thekid_guitar_part1_page1,The Kid On the Mountain - Guitar Sheet Music - Page 1/1,80.0,2,2023-04-03T18:18:36.48841,,
2hblunderbuss_themarkt5,The Mark,300.0,1,2022-12-30T19:44:59.004501,,
furt4,Thick Fur,9.09,28,2023-05-21T09:41:57.85839,1.2,1068.0
rawhidet4,Thick Hide,0.28,163,2023-05-21T09:39:29.34524,0.27,1272.0
thornyvinet1,Thorny Vine,2.92,1,2023-05-21T09:45:30.299793,1.37,540.0
corruptedclotht1,Thread of Corrupted Cloth,100.0,1,2023-05-21T09:57:41.160839,1.1400000000000001,243.0
2hbow_threadoffatet3,Thread of Fate,20.0,1,2022-12-30T19:34:09.871031,,
thymet1,Thyme,1.35,6,2023-05-21T09:47:07.038491,0.87,1579.0
1hlongsword_tidalreavert3,Tidal Reaver,250.0,1,2022-12-30T19:44:24.657245,,
house_housingitem_cloth_tapestry_c,Tied-Back Curtain,4000.0,1,2023-05-06T01:10:19.256144,,
house_housingitem_pirate_decor_map02,Tightly Furled Map,100.0,1,2023-05-13T16:56:45.021537,,
timbert2,Timber,0.49,91,2023-05-21T09:48:42.282346,0.26,4350.0
shard_amulet,Timeless Amulet Shard,2443.98,1,2023-05-21T09:53:49.813219,2000.22,9.0
shard_blunderbuss,Timeless Blunderbuss Shard,43.69,4,2023-05-21T09:51:37.75158,11.38,18.0
shard_medium_feet,Timeless Boots Shard,14.0,2,2023-05-21T09:51:05.081935,10.78,3.0
shard_bow,Timeless Bow Shard,187.0,38,2023-05-21T09:52:33.853273,76.0,10.0
shard_heavy_chest,Timeless Breastplate Shard,25.0,4,2023-05-21T09:51:17.652976,22.19,100.0
shard_light_head,Timeless Cap Shard,689.0,1,2023-05-21T09:53:18.509237,601.1,15.0
shard_earring,Timeless Earring Shard,14.0,1,2023-05-21T09:51:05.081935,1.01,42.0
shard_firestaff,Timeless Fire Staff Shard,68.99,1,2023-05-21T09:51:58.87166,12.15,8.0
shard_heavy_hands,Timeless Gauntlets Shard,4.0,1,2023-05-21T09:50:48.16807,1.06,16.0
shard_light_hands,Timeless Gloves Shard,515.0,1,2023-05-21T09:53:06.692307,501.1,8.0
shard_greataxe,Timeless Great Axe Shard,510.95,1,2023-05-21T09:53:06.464866,550.0,16.0
shard_greatsword,Timeless Greatsword Shard,595.0,1,2023-05-21T09:53:11.678219,488.22,21.0
shard_heavy_feet,Timeless Greaves Shard,3.99,1,2023-05-21T09:50:47.274364,2.21,36.0
shard_hatchet,Timeless Hatchet Shard,28.0,1,2023-05-21T09:51:18.583574,11.29,18.0
